ID,Артикул,Имя,Наличие,Базовая цена
53003,3950145,2пр набор контейнеров для пищевых продуктов с герметизирующей крышкой,1,309700
53004,3950146,Термокружка 330мл Leo (синяя),1,350000
53005,3950147,"Термос дорожный 0,5л Leo (серый)",1,436300
53047,3950152,Вставка пароварка 24см Leo,1,675600
53048,3950153,Подставка под горячее 19х14см Leo,1,189400
53049,3950155,Лопатка с отверстиями 35см Leo (серая),0,190900
53050,3950156,Лопатка 30см Leo (серая),0,131300
53051,3950160,"Сковорода 24см 1,7л Leo",0,550600
53052,3950161,"Сковорода 28см 2,5л Leo",0,607800
53053,3950162,"Сковорода 30см 2,9л Leo",0,732500
53054,3950163,"Сковорода 32см 3,3л Leo",0,646000
53055,3950164,Ковш с крышкой 18см 2л Leo,0,652900
53083,3950165,"Сотейник с крышкой 26см 2,9л Leo",0,970300
53084,3950166,"Сотейник с двумя ручками и крышкой 26см 2,9л Leo",0,884300
53085,3950167,"Кастрюля 3,1л с крышкой 20см Leo",0,796400
53086,3950168,"Кастрюля 4,4л с крышкой 24см Leo",0,1203500
53087,3950169,"Кастрюля 5,5л с крышкой 24см Leo",1,1355400
53088,3950170,"Кастрюля 6,2л с крышкой 28см Leo",0,1139500
53089,3950171,"Вок с крышкой 28см 4,2л Leo",0,768900
53126,3950172,"Вок с крышкой 32см 5,9л Leo",0,1415200
53127,3950173,6пр набор ножей Leo,1,1223000
53128,3950174,Сковорода блинная 26см Leo,0,410100
53129,3950175,"Сковорода для омлета 25см 1,1л Leo",0,413700
53130,3950176,"Сковорода-гриль 24см 2,2л Leo",1,622700
53131,3950177,"Сковорода-гриль 28см 3,1л Leo",1,703700
53163,3950178,"Вок индийский 2,9л 24см Leo",0,855000
53164,3950186,Крышка диаметром 20см Leo,1,260900
53165,3950187,Крышка диаметром 24см Leo,0,254800
53166,3950189,Крышка диаметром 28см Leo,1,362000
53167,3950190,Крышка диаметром 32см Leo,1,437900
53168,3950195,3пр Набор для нарезки мяса Leo,1,917700
53169,3950200,"Тёрка 4-сторонняя 25*10,5*10,5см Leo",1,482200
53207,3950201,"Тёрка мелкая 27*8,5см Leo",1,194500
53208,3950202,"Тёрка крупная 27*8,5см Leo",0,191300
53209,3950203,"Тёрка ультра-крупная 27*8,5см Leo",0,184700
53210,3950204,"Тёрка ленточная 27*8,5см Leo",1,184700
53211,3950205,Тёрка мелкая 30*5см Leo,1,193400
53212,3950215,3пр Набор для нарезки сыра и фруктов Leo,0,545300
53213,3950235,Дорожный набор Leo,1,624300
53214,3950255,Набор для ланча Leo,1,597200
53215,3950260,2пр набор для сервировки пиццы Leo,1,777300
53252,3950295,Набор 2 пиллера и терка Leo,0,268400
53253,3990001,Противень для выпечки квадратный 22*22*5см Gem,0,187600
53254,3990002,"Противень для выпечки прямоугольный 34*25,5*5 Gem",0,250800
53255,3990003,Противень для выпечки большой Gem,1,267100
53256,3990004,Противень для выпечки маленький Gem,1,203400
53257,3990005,Форма для выпечки 12 кексов Gem,1,363600
53295,3990006,Форма для выпечки 12 маффионов Gem,1,468600
53296,3990007,Форма для выпечки 6 кексов Gem,1,185700
53297,3990009,Форма для пирогов Gem,1,188400
53298,3990010,Форма для выпечки тортов круглая Gem,1,182000
53299,3990011,Форма для выпечки кексов большая Gem,1,331500
53300,3990012,Форма для выпечки продолговатая Gem,0,204900
53301,3990013,Форма для выпечки продолговатая Gem,0,202700
53302,3990021,Варежка для барбекю 17*38см Gem,1,337800
53339,3990023,2пр набор прихваток 20*20см Gem,0,161300
53340,3990025,2пр набор салфеток тканевых 35*50см Gem,0,157900
53341,3990026,2пр набор кухонных полотенец 50*50см Gem,0,172200
53342,3990027,2пр набор чайных полотенец 50*70см Gem (серо-белые),0,125200
53343,4410027,"Сотейник с двумя ручками 24см 2,7л (антипригарное покрытие) Bistro",0,635000
53344,4490041,Колода деревянная,0,264300
53345,4490058,Bistro нож для нарезки мяса 20 см,0,123500
53346,4490274,Форма для выпечки квадратная 20см (серая),0,138900
53347,4490277,Форма для выпечки прямоугольная 32*24см (серая),0,168500
53381,4490279,Форма для выпечки овальная 26*18см (серая),0,138100
53382,4490280,Форма для выпечки круглая 28см (серая),0,156000
53383,4490285,"Мангал-барбекю 63*33,9*78,4см",0,1386400
53384,4490311,Топорик 28см,0,334700
53385,4490312,Набор 6пр шампуров 68см,0,227200
53423,4490326,Сумка для переноски мангала-барбекю,1,654400
53424,4490328,Cумка-холодильник для пикника Berghoff,0,402500
53425,4491013,Колода для ножей,0,635000
53426,8500030,Противень для запекания с крышкой и слайсером Gem,1,657000
53427,8500054,"Блюдо для запекания стеклянное маленькое (21,5*15*5,5см 0,7л)",0,65500
53428,8500057,"Пищевой контейнер прямоугольный - маленький (12,5*12,5*5,5см 0,33л)",0,47900
53429,8500187,"Доска разделочная квадратная бамбуковая 25*25*1,5см",0,174500
53430,8500209,Набор детских столовых приборов 3пр,0,98700
53431,8500217,Сковорода 24см (серая) Eclipse,0,211300
53432,8500219,Набор столовых приборов 4пр Studio,0,133600
53478,8500220,Набор столовых приборов для десерта 7пр,0,152000
53479,8500249,4пр набор фарфоровых декоррированных тарелок 30см,0,494600
53480,1100225A,"Ковш с крышкой 16см 1,6л Comfort",0,366700
53481,1100226A,"Кастрюля с крышкой 16см 1,6л Comfort",0,463300
53482,1100227A,"Кастрюля с крышкой 18см 2,2л Comfort",0,435400
53483,1100228A,"Кастрюля с крышкой 20см 3,1л Comfort",0,530200
53484,1100230A,"Кастрюля с крышкой 24см 6,8л Comfort",0,714100
53485,1100240A,12пр набор посуды Comfort,0,4977700
53486,1000004,"Набор кокотниц Berghoff 4 шт. 0,16 л 1000004",0,304500
53487,1100098,Столовые приборы Berghoff Baby Sheriff Duck 1100098,0,239800
53488,1100115,"Кастрюля Berghoff Manhattan 4,9 л 24 см 1100115",0,1025600
53489,1100118,Сковорода Berghoff Manhattan 20 см 1100118,0,600600
53490,1100234,Сковорода Berghoff Comfort 24 см 1100234,0,823800
53491,1100807,Набор насадок-терок для миски Berghoff 16 см 1100807,1,619700
53492,1100814,Набор для чая Berghoff Zeno 1100814,0,1016400
53493,1100838,Перечница Berghoff 1100838,0,87400
53641,1100984,Фруктовница Berghoff 24 см 1100984,0,807700
53642,1101101,"Ковш Berghoff Cosmo 16 см 1,8 л 1101101",0,707700
53643,1101354,"Крышка Berghoff Cast Line металлическая, 16 см 1101354",0,178900
53644,1101743,Доска бамбуковая с пластиковой крышкой Berghoff 33 см 1101743,0,586700
53645,1101853,Ложка сервировочная Berghoff 1101853,0,118400
53646,1101856,Форма для выпечки Berghoff 28 cм 1101856,0,100000
53647,1101859,Форма для выпечки Berghoff 29 cм 1101859,0,141500
53648,1102214,"Кастрюля с пароваркой Berghoff Cosmo 20 см 3,9 л 1102214",0,1234000
53649,1104676,Чайник Berghoff Designo 5 л со свистком 1104676,0,917100
53650,1105321,Пресс для чеснока Berghoff Straight 1105321,0,345200
53651,1105567,Блюдо Berghoff 23 см 1105567,0,100000
